name,country,state,address,reg_no,product_codes,device_names,device_class,specialty,k_numbers,source
Stellartech Research Corp.,US,CA,560 Cottonwood Dr Milpitas CA US 95035,3010653929,JAD; GXD; OAE; OCM; GEI; QYI; OAD; LPB; OOY,System; Therapeutic; X-Ray; Generator; Lesion; Radiofrequency; Catheter; Percutaneous; Cardiac Ablation; For Treatment Of Atrial Fibrillation; Surgical Cardiac Ablation Device; Electrosurgical; Cutting & Coagulation & Accessories; Ablation Catheter; Renal Denervation; For Treatment Of Atrial Flutter; Cardiac Ablation Percutaneous Catheter; Bronchial Thermoplasty System,2; 3,"Radiology; Neurology; Unknown; General, Plastic Surgery",,openFDA
"SANDERSON-MACLEOD, INC.",US,MA,1199 SOUTH MAIN ST. PALMER MA US 01069,1220744,MNL; EPE; MJI,Accessories; Cleaning Brushes; For Endoscope; Brush; Cleaning; Tracheal Tube; Specimen/Tissue; Identification Orientation,1,"Gastroenterology, Urology; Anesthesiology; Pathology",,openFDA
MOUNT MFG,US,MI,875 Brookton Rd Marquette MI US 49855,3016084569,KTT; LXI; OUR; HSB; HWC; MBI; KTW; HTN; KWQ; HRS; HXW; KWP; NKB; OLO; HTJ; OVD; LXH; NKG; JDR; OVE; HSN,Appliance; Fixation; Nail/Blade/Plate Combination; Multiple Component; Guide; Drill; Ligament; Sacroiliac Joint Fixation; Rod; Intramedullary And Accessories; Screw; Bone; Fastener; Nondegradable; Soft Tissue; Single Component; Washer; Bolt Nut; Spinal Intervertebral Body; Plate; Bender; Spinal Interlaminal; Thoracolumbosacral Pedicle Screw System; Orthopedic Stereotaxic Instrument; Gauge; Depth; Intervertebral Fusion Device With Integrated Fixation; Lumbar; Orthopedic Manual Surgical Instrument; Posterior Cervical Screw System; Staple; Cervical; Prosthesis; Ankle; Semi-Constrained; Cemented; Metal/Polymer,2; 1,"Orthopedic; General, Plastic Surgery; Neurology",,openFDA
PUTNAM MEDICAL CORP.,US,CT,329 Lake Rd Dayville CT US 06241,3017059666,DWF; KNT,Catheter; Cannula And Tubing; Vascular; Cardiopulmonary Bypass; Tubes; Gastrointestinal (And Accessories),2,"Cardiovascular; Gastroenterology, Urology",,openFDA
ABLE MEDICAL DEVICES,US,MI,512 Fourth Street Gwinn MI US 49841,3014680795,ODP; MNH; MNI; KWP; MBI; NKB; OZI; LXT; HRS; HWC; KWQ; PHX; MBF; HTW; LXH; KWT; HSD; KWS; MAX; MQP; PLR; MRW; OLO; OVE; PHM; NKG; MDM; OVD; HXG; OUR; KTT; HXC; HXX; GAD; KRO; LXI; JDQ; HTC; HTY,Intervertebral Fusion Device With Bone Graft; Cervical; Orthosis; Spondylolisthesis Spinal Fixation; Spinal Pedicle Fixation; Appliance; Fixation; Spinal Interlaminal; Fastener; Nondegradable; Soft Tissue; Thoracolumbosacral Pedicle Screw System; Internal Hinged Elbow Fixator; Nail/Blade/Plate Combination; Multiple Component; Metal Composite; Plate; Bone; Screw; Spinal Intervertebral Body; Shoulder Prosthesis; Reverse Configuration; Prosthesis; Shoulder; Semi-Constrained; Metal/Polymer; Uncemented; Bit; Drill; Orthopedic Manual Surgical Instrument; Non-Constrained; Metal/Polymer Cemented; Hemi-; Humeral; Metallic Uncemented; Lumbar; Spinal Vertebral Body Replacement Device; Spinal Vertebral Body Replacement Device - Cervical; System; Facet Screw Spinal Device; Orthopedic Stereotaxic Instrument; Intervertebral Fusion Device With Integrated Fixation; Thoracic; Posterior Cervical Screw System; Instrument; Manual; Surgical; General Use; Tamp; Sacroiliac Joint Fixation; Wrench; Screwdriver; Retractor; Knee; Femorotibial; Constrained; Cemented; Guide; Ligament; Cerclage; Pliers; Pin; Smooth,2; 1; U,"Orthopedic; Unknown; Neurology; General, Plastic Surgery",,openFDA
"Merit Medical Systems, Inc.",US,TX,14646 Kirby Drive Houston TX US 77047,3010665433,DYB; DQY; FJS; DRC; KRA; JCT; PXU; DQO; FDY; DXT; DRA; DRE; GBX; ESW,Introducer; Catheter; Percutaneous; Peritoneal; Long-Term Indwelling; Trocar; Continuous Flush; Prosthesis; Tracheal; Expandable; Fluid Drainage Tray; Intravascular; Diagnostic; Device; Measuring; For Panendoscope; Injector And Syringe; Angiographic; Steerable; Dilator; Vessel; For Percutaneous Catheterization; Irrigation; Esophageal,2; 1,"Cardiovascular; Gastroenterology, Urology; General, Plastic Surgery",,openFDA
DIAMOND DIAGNOSTICS Inc,US,MA,333 Fiske St Holliston MA US 01746,3003030793,JJE; OOI; NQX; LON; OEM; OZZ; OEP; OTG; OCC; OOU; OZX; MDB; KLI; DAP; JLW; JHI; LYR; LFX; CDZ; LSR; LGD,Analyzer; Chemistry (Photometric; Discrete); For Clinical Use; Real Time Nucleic Acid Amplification System; System; Nucleic Acid Amplification Test; Dna; Methicillin Resistant Staphylococcus Aureus; Direct Specimen; Test; Automated; Antimicrobial Susceptibility; Short Incubation; Human Metapneumovirus (Hmpv) Rna Assay System; Bordetella Pertussis Dna Assay System; Influenza A Virus Subtype Differentiation Nucleic Acid Assay; Non-Sars Coronavirus Multiplex Nucleic Acid Assay; Respiratory Virus Panel Nucleic Acid Assay System; Parainfluenza Multiplex Nucleic Acid Assay; Mycoplasma Pneumoniae Dna Assay System; Blood Culturing; Enzyme Immunoassay; Non-Radiolabeled; Total Thyroxine; Fibrinogen And Fibrin Split Products; Antigen; Antiserum; Control; Radioimmunoassay; Thyroid-Stimulating Hormone; Visual; Pregnancy Hcg; Prescription Use; Helicobacter Pylori; Enzyme Linked Immunoabsorbent Assay; Rubella; Testosterones And Dihydrotestosterone,1; 2,Clinical Chemistry; Microbiology; Hematology,,openFDA
LH MEDICAL CORPORATION,US,IN,6932 Gettysburg Pike Fort Wayne IN US 46804,3010057495,HSB; JDS; ETN; LPH; KWY; KWZ; KRO; LZO; JDI; KWL; LWJ; GAD; FST; OQG; KWP; MEH; HWB; NKB; HWA; OQH; OQI; JDC; PDQ; OVD; MAX; HWC; HRS; KWT; MBF; HSD; KWS; GED; OIY; MBH; JWH; KWQ; PEK; MNH; MNI; OVE; ODP; HXB; KCT; HTO; JDL; KWA; MAY; PHM; OLO; OSH; LXH; HXX; FZX; HSN; HWT; MJO; HXD; NKG; HWX,Rod; Fixation; Intramedullary And Accessories; Nail; Bone; Stimulator; Nerve; Prosthesis; Hip; Semi-Constrained; Metal/Polymer; Porous Uncemented; Hemi-; Femoral; Cemented Or Uncemented; Constrained; Knee; Femorotibial; Cemented; Metal/Ceramic/Polymer; Cemented Or Non-Porous; Uncemented; Metal; Retractor; Light; Surgical; Fiberoptic; Hip Prosthesis; + Additive; Porous; Appliance; Spinal Interlaminal; Metal / Polymer; Non-Porous; Calcium Phosphate; Extractor; Thoracolumbosacral Pedicle Screw System; Impactor; Metal/Polymer + Additive; Metal/Ceramic/Polymer + Additive; Elbow; Neurosurgical Nerve Locator; Intervertebral Fusion Device With Integrated Fixation; Lumbar; Intervertebral Fusion Device With Bone Graft; Screw; Plate; Shoulder; Non-Constrained; Metal/Polymer Cemented; Humeral; Metallic Uncemented; Brush; Dermabrasion; Manual; Patellofemorotibial; Polymer + Additive/Metal/Polymer + Additive; Patello/Femorotibial; Coated; Polymer/Metal/Polymer; Spinal Intervertebral Body; Spinous Process Plate; Orthosis; Spondylolisthesis Spinal Fixation; Spinal Pedicle Fixation; Cervical; Probe; Sterilization Wrap Containers; Trays; Cassettes & Other Accessories; Reamer; Semi-Constrained (Metal Cemented Acetabular Component); Semi-Constrained (Metal Uncemented Acetabular Component); Thoracic; Orthopedic Stereotaxic Instrument; Pedicle Screw Spinal System; Adolescent Idiopathic Scoliosis; Orthopedic Manual Surgical Instrument; Screwdriver; Guide; Instrument; Ankle; Template; Intervertebral Disc; Clamp; Posterior Cervical Screw System; Tap,2; 1; 3,"Orthopedic; Ear, Nose, Throat; General, Plastic Surgery; General Hospital; Neurology; Unknown",,openFDA
RPI BIOSOLUTIONS,US,IL,300 TERRACE DR. SUITE A Mundelein IL US 60060,3025663244,QJR; QBD; MZP; PAB; QUM; LSL; OUY; QEP; MKZ; QLX; MKT,Reagents; 2019-Novel Coronavirus Nucleic Acid; Microbial Nucleic Acid Storage And Stabilization Device; Assay; Hybridization And/Or Nucleic Acid Amplification For Detection Of Hepatitis C Rna; Hepatitis C Virus; Cytomegalovirus (Cmv) Dna Quantitative Assay; Human Immunodeficiency Virus (Hiv) Viral Load Monitoring Test; Dna-Reagents; Neisseria; Trichomonas Vaginalis Nucleic Acid Amplification Test System; Nucleic Acid Detection System For Non-Viral Microorganism(S) Causing Sexually Transmitted Infections; Dna Probe; Nucleic Acid Amplification; Chlamydia; Nucleic Acid Amplification Test For The Quantitation Of Epstein-Barr Virus (Ebv) Dna; Hepatitis Viral B Dna Detection,N; 2; 1,Unknown; Microbiology; Immunology,,openFDA
"Beckman Coulter, Inc.",US,KY,2295 Progress Dr. Hebron KY US 41048,3008629785,GIF; PPM; JCB; GGK,Diluent; Blood Cell; General Purpose Reagent; Detergent; Products; Red-Cell Lysing Products,1,Hematology; Pathology,,openFDA
GL DIABETES CORPORATION,US,CA,9676 Oviedo St San Diego CA US 92129,3009129531,NBW; LFR; JJX; JQP,System; Test; Blood Glucose; Over The Counter; Glucose Dehydrogenase; Glucose; Single (Specified) Analyte Controls (Assayed And Unassayed); Calculator/Data Processing Module; For Clinical Use,2; 1,Clinical Chemistry,,openFDA
"ARLINGTON SCIENTIFIC, INC.",US,UT,1840 NORTH TECHNOLOGY DR. SPRINGVILLE UT US 84663,1641328,LQN; JWX; DHR; GMP; DHC; KTN,Latex Agglutination Assay; Rubella; Kit; Screening; Staphylococcus Aureus; System; Test; Rheumatoid Factor; Antisera; Control For Nontreponemal Tests; Systemic Lupus Erythematosus; Infectious Mononucleosis,2; 1,Microbiology; Immunology,K031490; K830783; K821319; K851504; K821385; K821386; K855220,openFDA
"ONANON, INC",US,CA,720 South Milpitas Blvd Milpitas CA US 95035,3010086866,PPN; LGW; QRB; QMG; MHY; PJS; NHL,Percutaneous Catheter; Ultrasound; Stimulator; Spinal-Cord; Totally Implanted For Pain Relief; Totally Implanted For Relief Of Pain Due To Diabetic Neuropathy; Shockwave Intravascular Lithotripsy System; Electrical; Implanted; For Parkinsonian Tremor; For Essential Tremor; For Parkinsonian Symptoms,2; 3,Cardiovascular; Unknown,,openFDA
VENTURE SOLUTIONS,US,OH,3125 LEWIS CENTRE WAY Grove City OH US 43123,3030708766,KHE; KDW,Reagent; Occult Blood; Container; Specimen Mailer And Storage; Temperature Controlled; Sterile,2; 1,Hematology; Pathology,,openFDA
"SUPERIOR FELT & FILTRATION, LLC",US,IL,1359 Ridgeview Drive McHenry IL US 60050,2000044808,BZD,Ventilator; Non-Continuous (Respirator),2,Anesthesiology,,openFDA
STYMCO MEDICAL LLC,US,FL,8176 Woodland Center Blvd Tampa FL US 33614,3016615875,KGN,Wound Dressing With Animal-Derived Material(S),U,Unknown,,openFDA
3DPX MEDICAL,US,IL,410 N Milwaukee Ave Suite 100 Chicago IL US 60607,3017567754,OCO; MQC; LRK,Mouthguard; Migraine/Tension Headache; Prescription; Device; Anti-Snoring,U; 2,Unknown; Dental,,openFDA
Dentsply Sirona Orthodontics Inc.,US,FL,7290 26th Court East Sarasota FL US 34243,1036212,DZC; EHZ; DZN; EHA; ECB; NOF; EGZ; QJJ,Wire; Orthodontic; Evacuator; Oral Cavity; Instruments; Dental Hand; Aligner; Beam; X-Ray; Unit; Syringe; Air And/Or Water; System; Optical Impression; Computer Assisted Design And Manufacturing (Cad/Cam) Of Dental Restorations; Holder; Film; Indirect Bonding Tray,1; 2,Dental,,openFDA
"PULSE TECHNOLOGIES, INC.",US,PA,2000 AM DRIVE QUAKERTOWN PA US 18951,2532027,OVE; MAX; OVD; PHM; HWC; KTT; HRS; MQP; HTN; KWP; NKB; KWQ; MNH; MNI; OSH; HSX; ETN; ODP; PLR,Intervertebral Fusion Device With Integrated Fixation; Cervical; Intervertebral Fusion Device With Bone Graft; Lumbar; Thoracic; Screw; Fixation; Bone; Appliance; Nail/Blade/Plate Combination; Multiple Component; Plate; Spinal Vertebral Body Replacement Device; Washer; Bolt Nut; Spinal Interlaminal; Thoracolumbosacral Pedicle Screw System; Spinal Intervertebral Body; Orthosis; Spondylolisthesis Spinal Fixation; Spinal Pedicle Fixation; Pedicle Screw Spinal System; Adolescent Idiopathic Scoliosis; Prosthesis; Knee; Femorotibial; Non-Constrained; Cemented; Metal/Polymer; Stimulator; Nerve; Spinal Vertebral Body Replacement Device - Cervical,2,"Orthopedic; Ear, Nose, Throat",,openFDA
"PDT, INC.",US,MT,8275 Highway 10 W MSLA MT US 59808,3003963832,EMK; EMN; EKH; EKB; EIX; EKD; EKC; EIK; EMS; EIY; ELA; EKJ; DZN; EJB,Curette; Surgical; Dental; Scaler; Periodontic; Carver; Dental Amalgam; Operative; Explorer; Probe; Instrument; Cutting; Excavator; Wax; Filling; Plastic; Hand; Calculus Removal; Burnisher; Instruments; Dental Hand; Handle,1,Dental,,openFDA
PEAK 5 PACKAGING LLC,US,NE,13232 Portal Dr Ste 7 Omaha NE US 68138,3013652330,OOX; OIB; JKA; NNK,Automated Occult Blood Analyzer; Blood And Urine Collection Kit (Excludes Hiv Testing); Tubes; Vials; Systems; Serum Separators; Blood Collection; Container; Specimen Mailer And Storage; Non-Sterile,2; 1,Hematology; Pathology; Clinical Chemistry,,openFDA
"EXPRESS MANUFACTURING, INC",US,CA,3519 West Warner Avenue Santa Ana CA US 92704,2087572,DJZ; GEI; PBX,Devices; Breath Trapping; Alcohol; Electrosurgical; Cutting & Coagulation & Accessories; Massager; Vacuum; Radio Frequency Induced Heat,1; 2,"Clinical Toxicology; General, Plastic Surgery",,openFDA
ENERCON TECHNOLOGIES,US,ME,25 NORTHBROOK DR. GRAY ME US 04039,3003018722,NTN; KQM; FBN; NRD; BYR; FET; OCC; OZE; PGX; OOI; EFD; QHE; LGZ,Led Light Source; Camera; Surgical And Accessories; Choledochoscope And Accessories; Flexible/Rigid; Unit; Operative Dental; Accessories; Transducer; Gas Pressure; Differential; Endoscopic Video Imaging System/Component; Gastroenterology-Urology; Respiratory Virus Panel Nucleic Acid Assay System; Influenza A And Influenza B Multiplex Nucleic Acid Assay; Groups A; C And G Beta-Hemolytic Streptococcus Nucleic Acid Amplification System; Real Time Nucleic Acid Amplification System; Amalgamator; Dental; Ac-Powered; Shoulder Arthroplasty Implantation System; Warmer; Thermal; Infusion Fluid,2; 1,"Gastroenterology, Urology; General, Plastic Surgery; Dental; Anesthesiology; Microbiology; Clinical Chemistry; Orthopedic; General Hospital",,openFDA
"JATEX, INC.",US,IN,551 Shawnee Drive Nappanee IN US 46550,3010049501,MAX; NKB; HAW; KWP; OLO; HWC; OVD; HSX; LXH; HWT; MNH; MNI; KWQ; OSH; PML; KWI; HRX; HRS; HTN; JDS; HSB; HXX; ODP; OVE; MQP; PHM; FZX; OUR; HWR; HXW; HTO; PLR; HWJ; HXP; LXT; KTT,Intervertebral Fusion Device With Bone Graft; Lumbar; Thoracolumbosacral Pedicle Screw System; Neurological Stereotaxic Instrument; Appliance; Fixation; Spinal Interlaminal; Orthopedic Stereotaxic Instrument; Screw; Bone; Intervertebral Fusion Device With Integrated Fixation; Prosthesis; Knee; Femorotibial; Non-Constrained; Cemented; Metal/Polymer; Orthopedic Manual Surgical Instrument; Template; Orthosis; Spondylolisthesis Spinal Fixation; Spinal Pedicle Fixation; Spinal Intervertebral Body; Pedicle Screw Spinal System; Adolescent Idiopathic Scoliosis; Bone Cement; Posterior Screw Augmentation; Elbow; Hemi-; Radial; Polymer; Arthroscope; Plate; Washer; Bolt Nut; Nail; Rod; Intramedullary And Accessories; Screwdriver; Cervical; Spinal Vertebral Body Replacement Device; Thoracic; Guide; Surgical; Instrument; Sacroiliac Joint Fixation; Driver; Bender; Reamer; Spinal Vertebral Body Replacement Device - Cervical; Awl; Bending Or Contouring; Nail/Blade/Plate Combination; Multiple Component; Metal Composite,2; 1,"Orthopedic; Neurology; General, Plastic Surgery",,openFDA
SPAN PACKAGING SERVICES d.b.a. MULTI-PACK SOLUTIONS,US,SC,1301 Perimeter Rd Greenville SC US 29605,1063707,NUC; KMJ; MGQ; KOX; PEB; KMF; NEC; LRJ; NAE; EJR; EIT,Lubricant; Personal; Patient; Dressing; Wound And Burn; Hydrogel W/Drug And/Or Biologic; Solvent; Adhesive Tape; Gamete; Fertilization; And Embryo Compatible; Bandage; Liquid; Skin Protectant; Disinfectant; Medical Devices; Wound; Hydrogel Without Drug And/Or Biologic; Agent; Polishing; Abrasive; Oral Cavity; Applicator; Rapid Wax; Dental,2; 1; U,"Obstetrics/Gynecology; General Hospital; Unknown; General, Plastic Surgery; Dental",,openFDA
RIVERPOINT MEDICAL LLC,US,OR,825 NE 25th Ave Portland OR US 97232,3006981798,KXK; IYE; MBI; NEU,Source; Brachytherapy; Radionuclide; Accelerator; Linear; Medical; Fastener; Fixation; Nondegradable; Soft Tissue; Marker; Radiographic; Implantable,2,"Radiology; Orthopedic; General, Plastic Surgery",K103449,openFDA
VITA NEEDLE CO.,US,MA,919 GREAT PLAIN AVE. NEEDHAM MA US 02492,1213680,FMI,Needle; Hypodermic; Single Lumen,2,General Hospital,,openFDA
Graphic Controls  Acquisition Corp.dba Nissha Medical Technologies,US,NY,400 Exchange St BUFFALO NY US 14204,1317188,DRX; GXY; DQK; DSB,Electrode; Electrocardiograph; Cutaneous; Computer; Diagnostic; Programmable; Plethysmograph; Impedance,2,Cardiovascular; Neurology,,openFDA
"HeartStitch, INC.",US,CA,17074 Newhope St Fountain Valley CA US 92708,3009142291,HCF; GAW,Instrument; Ligature Passing And Knot Tying; Suture; Nonabsorbable; Synthetic; Polypropylene,1; 2,"General, Plastic Surgery",K113494; K113763,openFDA
"Brasseler U.S.A. Medical, LLC",US,GA,1 Brasseler Blvd Savannah GA US 31419,2025102,LXH; EJL; DZP; DZN; HTT; DWH; HAB; NXC; KFK; DZA,Orthopedic Manual Surgical Instrument; Bur; Dental; Instrument; Diamond; Instruments; Dental Hand; Burr; Orthopedic; Blade; Saw; Surgical; Cardiovascular; Powered; And Accessories; Aligner; Sequential; Pneumatically Powered; Drill; Intraoral,1; 2,"Orthopedic; Dental; General, Plastic Surgery",,openFDA
"Viant Upland, Inc",US,CA,2052 WEST 11TH ST. UPLAND CA US 91786,2027487,FZX; FMI; HXX; HTJ; KWI; OLO; HWA; HTY,Guide; Surgical; Instrument; Needle; Hypodermic; Single Lumen; Screwdriver; Gauge; Depth; Prosthesis; Elbow; Hemi-; Radial; Polymer; Orthopedic Stereotaxic Instrument; Impactor; Pin; Fixation; Smooth,1; 2,"General, Plastic Surgery; General Hospital; Orthopedic; Neurology",,openFDA
"AUGUST BIOSERVICES, LLC",US,TN,1845 Elm Hill Pike Nashville TN US 37210,3017298490,KDL; KDN,Set; Perfusion; Kidney; Disposable; System,2,"Gastroenterology, Urology",,openFDA
Solventum US LLC,US,CA,2111 McGaw Avenue Irvine CA US 92614,3032163716,DYH; NJM; EJF; EBF; DYW,Adhesive; Bracket And Tooth Conditioner; Resin; Bracket; Ceramic; Orthodontic; Metal; Material; Tooth Shade; Plastic,2; 1,Dental,,openFDA
"JMG MACHINE, INC.",US,CA,17037 INDUSTRY PLACE La Mirada CA US 90638,2031910,FZX; OLO; OSH; KWP; HXX; LXH; FZY; MDM; HWT; HXK; KTT; JEC; JDW; LXT; HXP; HWD,Guide; Surgical; Instrument; Orthopedic Stereotaxic Instrument; Pedicle Screw Spinal System; Adolescent Idiopathic Scoliosis; Appliance; Fixation; Spinal Interlaminal; Screwdriver; Orthopedic Manual Surgical Instrument; Hammer; Manual; General Use; Template; Holder; Needle; Orthopedic; Nail/Blade/Plate Combination; Multiple Component; Component; Traction; Invasive; Pin; Threaded; Metal Composite; Bending Or Contouring; Starter; Bone Screw,1; 2,"General, Plastic Surgery; Neurology; Orthopedic",K112507; K120291; K801594; K043113; K936045; K112218; K021933; K083789; K121064,openFDA
Catalyst DME LLC,US,TX,3215 Huffman Eastgate Rd HUFFMAN TX US 77336,1644196,LLI; IKY; IMP; FNM,Bed; Therapeutic; Ac-Powered; Adjustable Home-Use; Mattress; Flotation Therapy; Non-Powered; Cushion; Wheelchair; Air Flotation; Alternating Pressure,2; 1,General Hospital; Physical Medicine,,openFDA
"B & M PRECISION, INC.",US,FL,941 4th St SW Ruskin FL US 33570,1058322,MDM; EQJ; GFF; GFA,Instrument; Manual; Surgical; General Use; Bur; Ear; Nose And Throat; General & Plastic Surgery; Blade; Saw,1,"General, Plastic Surgery; Ear, Nose, Throat",,openFDA
PRECISION VISION,US,IL,1725 Kilkenny Court Woodstock IL US 60098,3003846146,HOX,Chart; Visual Acuity,1,Ophthalmic,,openFDA
VORZEIGEN,US,IN,5650 Industrial Ave S Connersville IN US 47331,3007344102,MAX; GAH; HWX; KIJ; FZT; OLO; PGM; HWR; LON; LXH; HSB; GFG; FTY; FSM,Intervertebral Fusion Device With Bone Graft; Lumbar; Stylet; Surgical; General & Plastic Surgery; Tap; Bone; Instrument; Orthopedic; Dc-Powered Motor And Accessory/Attachment; Cutter; Orthopedic Stereotaxic Instrument; Growing Rod System; Driver; Prosthesis; System; Test; Automated; Antimicrobial Susceptibility; Short Incubation; Orthopedic Manual Surgical Instrument; Rod; Fixation; Intramedullary And Accessories; Bit; Tape; Measuring; Rulers And Calipers; Tray,2; 1,"Orthopedic; General, Plastic Surgery; Neurology; Microbiology",,openFDA
"SURGICAL INSTRUMENT MANUFACTURERS, LLC",US,MO,2076 Fenton Logistics Park FENTON MO US 63026,1935627,MAX; MNI; KWQ; KWP; MNH; OVD; OUR; HWC; FHQ; GAD; ODP; HXC; HNC; GEN; HNR; MQP; PLR; HTC; MDM; HWT; OVE; HND; HTO; OLO; NKB; HTF; HNN; KCT; HWM; FMF; HXB; HWJ; JYG; HTQ; HWR; JYO; PHM; HWN; HXI; NBH; HNH; GDI; MBI; HTW; HNI; HNM; HOC; OSH; HRS; FSM; GZX; HSB; KDD; HTX; HXG; LXH; GDG; HTZ; HNA; HXX; HNW; HTN; HTR; HXW; HAO; HNQ; GDW; HWE; LRP; HTT; HTJ; DWS; JYQ; HMX; HNF; PLF; HTE; FZY; HWX; HNZ; JZF; HWA; HXP; HWB; GEG; HWD; KAP,Intervertebral Fusion Device With Bone Graft; Lumbar; Orthosis; Spinal Pedicle Fixation; Appliance; Fixation; Spinal Intervertebral Body; Spinal Interlaminal; Spondylolisthesis Spinal Fixation; Intervertebral Fusion Device With Integrated Fixation; Sacroiliac Joint Fixation; Screw; Bone; Holder; Needle; Gastroenterologic; Retractor; Cervical; Wrench; Specula; Ophthalmic; Forceps; General & Plastic Surgery; Spinal Vertebral Body Replacement Device; Spinal Vertebral Body Replacement Device - Cervical; Pliers; Surgical; Instrument; Manual; General Use; Template; Spatula; Reamer; Orthopedic Stereotaxic Instrument; Thoracolumbosacral Pedicle Screw System; Curette; Knife; Sterilization Wrap Containers; Trays; Cassettes & Other Accessories; Osteotome; Syringe; Piston; Probe; Awl; Ear; Broach; Driver; Prosthesis; Thoracic; Compression; Passer; Wire; Orthopedic; Accessories; Arthroscopic; Ring; Ophthalmic (Flieringa); Dissector; Fastener; Nondegradable; Soft Tissue; Bit; Drill; Ophthalmic Suturing; Clip; Iris Retractor; Pedicle Screw Spinal System; Adolescent Idiopathic Scoliosis; Plate; Tray; Microsurgical; Rod; Intramedullary And Accessories; Kit; Surgical Instrument; Disposable; Rongeur; Tamp; Orthopedic Manual Surgical Instrument; Hook; Cutting; Spud; Screwdriver; Dilator; Lachrymal; Washer; Bolt Nut; Rasp; Bender; Non-Powered; Staple; Implantable; Ac-Powered Motor And Accessory/Attachment; Burr; Gauge; Depth; Instruments; Cardiovascular; Loop; Cannula; Scissors; Bone Wedge; Elevator; Hammer; Tap; Tube; Ear Suction; Impactor; Bending Or Contouring; Extractor; Starter; Bone Screw; Nasal,2; 1,"Orthopedic; Gastroenterology, Urology; General, Plastic Surgery; Ophthalmic; Neurology; General Hospital; Ear, Nose, Throat; Cardiovascular",,openFDA
